247104.000000,-338032.374662,120730.774795,-43252.901500,20800.315175,-11896.058206,7613.185906,-5273.585676,3875.874398,-2984.059691,2386.009864,-1969.416442,1670.762948,-1452.199847,1290.228977,-1169.815233,1081.172527,-1017.954659,976.238944,-954.009281,951.029104,-969.154238,1013.399984,-1094.796302,1238.752832,-1516.769406,2255.349690,-1404.000000
147709.668497,-193076.695847,54371.692944,-12475.283276,5240.812980,-2826.589732,1754.311493,-1193.485089,867.148473,-662.464525,526.803184,-433.086098,366.305956,-317.651268,281.711584,-255.053422,235.455125,-221.481048,212.243829,-207.282941,206.531906,-210.383108,219.917417,-237.522307,268.705353,-328.971023,489.128179,-304.487236
-8099.279664,23494.941873,-24805.284303,11306.762765,-2645.395023,1140.343245,-632.454164,403.224337,-281.215636,209.009700,-163.023529,132.144344,-110.591254,95.125875,-83.829068,75.515112,-69.431557,65.097959,-62.217682,60.632404,-60.306934,61.344793,-64.053029,69.120698,-78.145219,95.630516,-142.154026,88.487468
1712.938689,-3467.415661,7272.642695,-9600.916514,4914.114539,-1161.037049,503.660804,-281.637647,181.369881,-127.913445,96.199479,-75.948619,62.322795,-52.807000,45.993386,-41.049248,37.462980,-34.914692,33.207843,-32.233887,31.958068,-32.424096,33.786149,-36.401431,41.105963,-50.263923,74.684729,-46.484789
-597.901490,1084.784214,-1267.166571,3659.607247,-5208.190720,2807.983852,-670.074584,292.184419,-164.185889,106.347887,-75.518672,57.238612,-45.577867,37.747814,-32.301155,28.430046,-25.659356,23.700743,-22.379122,21.595149,-21.308373,21.536201,-22.372622,24.047764,-27.108635,33.109398,-49.164214,30.595926
272.452568,-471.352841,440.065606,-696.584714,2262.211801,-3347.223423,1860.338938,-448.120200,196.474554,-110.909597,72.188059,-51.546258,39.318282,-31.534538,26.327864,-22.730358,20.203655,-18.433792,17.234111,-16.497291,16.172740,-16.260499,16.822273,-18.024181,20.270598,-24.718465,36.672708,-22.817601
-146.873508,247.849032,-206.779774,256.013686,-457.360833,1576.119867,-2390.148713,1355.981644,-329.445988,145.270326,-82.398688,53.890549,-38.686260,29.687955,-23.975323,20.173920,-17.572147,15.776126,-14.559203,13.791436,-13.406238,13.387850,-13.776251,14.699580,-16.481355,20.056572,-29.722914,18.488651
89.040284,-148.071885,115.771277,-125.716078,175.132991,-333.400907,1190.772782,-1837.623865,1058.533797,-259.212161,114.969398,-65.545379,43.088065,-31.104059,24.019506,-19.537047,16.574958,-14.574372,13.228405,-12.364539,11.890774,-11.772861,12.032500,-12.772068,14.265291,-17.314954,25.623754,-15.933606
-58.945776,97.115355,-72.884031,73.080939,-88.835300,131.952432,-261.154877,955.528310,-1494.545448,871.380554,-214.952815,95.905696,-54.975377,36.340697,-26.392468,20.520730,-16.822635,14.402426,-12.799220,11.763538,-11.161351,10.932599,-11.079590,11.684388,-12.988280,15.714397,-23.214429,14.429538
41.833193,-68.488806,50.005974,-47.579259,53.117929,-68.761088,106.304918,-216.001482,804.396907,-1272.026915,749.171936,-186.097701,83.535537,-48.164487,32.033125,-23.421193,18.350719,-15.178195,13.131144,-11.815335,11.023229,-10.654033,10.684704,-11.177774,12.352138,-14.885700,21.942800,-13.632285
-31.439427,51.243684,-36.697859,33.667369,-35.489640,42.108907,-56.732474,90.140218,-186.698423,704.882105,-1125.149056,668.527341,-167.191412,75.519840,-43.818089,29.340737,-21.616964,17.087264,-14.280885,12.509305,-11.426842,10.862050,-10.752843,11.138051,-12.219254,14.654055,-21.544108,13.376350
24.812132,-40.310335,28.463561,-25.433525,25.738697,-28.771066,35.503752,-49.173218,79.706205,-167.542968,639.689741,-1029.623181,616.659671,-155.258513,70.592066,-41.242719,27.828641,-20.684495,16.521074,-13.981113,12.434805,-11.576745,11.276875,-11.538337,12.545529,-14.955383,21.915446,-13.596597
-20.442759,33.130601,-23.147527,20.280412,-19.915657,21.325367,-24.766325,31.411358,-44.397562,73.080186,-155.455951,599.223339,-971.905825,586.439830,-148.661388,68.069733,-40.076562,27.281259,-20.489784,16.572335,-14.242579,12.915021,-12.328444,12.422763,-13.357803,15.805844,-23.068348,14.298467
