root
0.0003172822235115169
0.001670986396943075
0.004103326458845147
0.007609576122024342
0.012182208038545916
0.017811334786143662
0.02448477022992729
0.03218806336462454
0.04090453159363078
0.0506152975193398
0.061299330084170656
0.07293349023147472
0.0854925810733495
0.09894940248915285
0.11327481005000994
0.12843777814781693
0.14440546719497993
0.1611432947508597
0.17861501042169237
0.19678277437222136
0.2156072392792645
0.235047635549882
0.2550618596196767
0.27560656514005455
0.29663725685699305
0.31810838697802285
0.33997345381873173
0.3621851025151551
0.38469522758394203
0.40745507710817985
0.4304153583232381
0.4535263443739601
0.4767379820119914
0.5
0.5232620179880086
0.54647365562604
0.5695846416767619
0.59254492289182
0.615304772416058
0.6378148974848449
0.6600265461812682
0.6818916130219772
0.7033627431430072
0.7243934348599455
0.7449381403803234
0.7649523644501182
0.7843927607207355
0.8032172256277786
0.8213849895783076
0.8388567052491402
0.8555945328050201
0.871562221852183
0.8867251899499902
0.9010505975108472
0.9145074189266506
0.9270665097685253
0.9387006699158293
0.9493847024806603
0.9590954684063693
0.9678119366353755
0.9755152297700727
0.9821886652138563
0.9878177919614539
0.9923904238779755
0.9958966735411547
0.9983290136030568
0.9996827177764884
