0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.428571428571429221e-02
1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,2.857142857142856984e-01
0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,-1.285714285714285809e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,2.000000000000000000e+00
